dni,tipo_domicilio,fecha_nacimiento,nombre,apellido,localidad,departamento,provincia,numero,piso,codigo_postal,calle,edad,cuil,inicio_actividad,estado_civil,sexo,barrio,legajo
77179890,Otro,1973-02-26,Alcides,Bayona,Córdoba,Granada,Melilla,3032,2B,8714,Pasaje Felipe Marí,39,22940855539,2004-03-19,Soltero,M,Barrio 3,4024815
70481049,Personal,1982-02-05,Desiderio,Márquez,Tarragona,Granada,Santa Cruz de Tenerife,6004,3C,7410,Urbanización Guiomar Llano,54,20313517665,2017-02-22,Casado,M,Sur,3199572
57503007,Otro,1997-01-10,Carina,Lopez,Málaga,Zamora,Palencia,2610,2B,5506,Rambla de María Luisa León,46,20548202855,2008-02-17,Divorciado,F,Barrio 2,7573754
54759156,Laboral,1960-02-27,Estela,Alvarado,Cuenca,Málaga,Vizcaya,3790,4D,5631,Pasadizo de Adrián Velasco,47,21320050997,2013-05-19,Soltero,M,Este,429510
88593824,Otro,1998-03-08,Pepe,Doménech,Ciudad,Álava,Córdoba,1446,4D,3472,Acceso Corona Chaves,31,26687202908,2016-10-11,Divorciado,F,Sur,6015964
66053965,Personal,1963-04-02,Manola,Quesada,Navarra,Salamanca,Vizcaya,122,1A,5066,Plaza de Paz Domingo,32,29949020395,2009-10-31,Casado,F,Barrio 1,3380375
53373326,Laboral,1963-12-01,Cayetano,Valls,Sevilla,La Rioja,Málaga,4335,,3697,Pasaje de Horacio Company,41,25501785629,2023-01-12,Divorciado,M,Barrio 2,2902292
26878904,Laboral,1993-06-06,Rosa María,Duran,Valencia,Vizcaya,Huesca,5904,1A,1230,Camino de María Luisa Viñas,59,28735091813,2003-10-06,Soltero,M,Este,3015961
20262736,Personal,1960-01-21,Angelita,Talavera,Las Palmas,Huesca,La Rioja,9874,2B,8309,Alameda Lucio Llabrés,53,28317458805,2015-08-25,Soltero,M,Sur,6639880
72597099,Otro,1987-02-14,Luisina,Chaves,Guadalajara,Tarragona,Salamanca,3448,4D,4795,Cuesta Soledad Asensio,48,24302504971,2014-05-05,Soltero,F,Oeste,4741065
22537846,Otro,1983-10-03,Cayetano,Barrios,Alicante,Barcelona,Melilla,4450,2B,5953,Cañada de Benita Domingo,57,23237916716,2007-06-29,Viudo,M,Centro,4003210
41045942,Personal,1967-02-13,Marcelino,Pizarro,Jaén,Toledo,Lleida,7436,4D,8068,Callejón de Américo Cantero,27,27052314471,2001-02-16,Divorciado,F,Norte,4061181
96238661,Laboral,1981-04-02,Araceli,Asenjo,Lugo,Ceuta,Guipúzcoa,4961,1A,8922,Callejón Nacho Fuentes,33,20586265071,2014-09-06,Casado,F,Sur,6135974
90768739,Laboral,1977-05-27,Corona,Rosell,Ceuta,Ourense,Girona,2923,3C,9342,Via de Valero Galvez,28,25100556101,2008-04-17,Soltero,M,Sur,5663749
16411103,Personal,1983-05-23,Adelaida,Céspedes,Cádiz,Jaén,Guipúzcoa,1732,1A,6989,Via de Clarisa Pellicer,59,24588288879,2020-03-16,Divorciado,M,Oeste,1087358
36062804,Personal,1993-12-06,Telmo,Torres,Las Palmas,La Coruña,Vizcaya,9378,3C,5526,Acceso Severino Goñi,45,24382133707,1994-12-23,Viudo,M,Norte,1675906
58767786,Laboral,1979-06-27,Juliana,Gómez,Ourense,Segovia,Jaén,47,3C,7420,Alameda de Roldán Acuña,38,26387435936,2010-10-16,Divorciado,F,Oeste,7131660
34112369,Personal,1960-06-02,Onofre,Montalbán,Murcia,Jaén,Lleida,9202,2B,6871,Via Celso Sevillano,60,21483234918,2020-12-20,Soltero,M,Centro,2495571
44214510,Personal,1982-03-25,Rolando,Villalba,Lugo,Guadalajara,Lugo,7660,4D,7747,Rambla Bautista Garcia,41,28809123638,1996-12-04,Soltero,F,Sur,2438411
58600011,Laboral,1996-09-19,Jose Luis,Talavera,Soria,Valencia,Baleares,6885,2B,9771,Plaza Florina Guzmán,54,28245968481,2005-11-28,Soltero,F,Sur,7642955
12506055,Otro,1981-01-27,Andrea,Cuadrado,Navarra,Madrid,Teruel,6379,1A,4456,Pasadizo Amador Nuñez,59,26110134598,2013-02-07,Divorciado,M,Barrio 2,8639167
46702436,Otro,1977-06-11,Cruz,Rueda,Cáceres,Granada,Badajoz,6505,4D,3506,Avenida Lina Mesa,60,23494099481,1995-09-25,Soltero,F,Centro,1471824
12792730,Otro,1971-08-14,Santos,Quiroga,Zamora,Toledo,Huesca,2314,2B,5017,Paseo de Ovidio Zabaleta,46,21504067454,2009-07-29,Viudo,F,Oeste,2057170
17404284,Personal,1961-11-06,Ambrosio,Aller,Teruel,Ourense,León,4246,1A,7506,Callejón de Arcelia Valverde,59,29334082243,2003-05-08,Viudo,M,Barrio 1,4278644
92668829,Otro,2000-04-15,Fulgencio,Pérez,Navarra,La Rioja,Cáceres,3812,,9432,Rambla de Ruben Sevillano,44,23169220872,2012-03-02,Soltero,F,Barrio 3,9950811
48675729,Personal,1978-09-18,Consuelo,Piñol,La Coruña,Sevilla,Alicante,2506,4D,2547,Glorieta de María Pilar Garay,46,20873412202,2020-08-10,Viudo,F,Barrio 3,6479150
77193841,Otro,1981-03-07,Victor,Acevedo,Tarragona,Teruel,Huelva,1769,2B,8466,Camino de Beatriz Abella,48,25846383594,2020-09-25,Divorciado,M,Sur,5147321
89156471,Otro,1985-06-27,Rosalinda,Llanos,Salamanca,Melilla,Ceuta,954,2B,9980,Calle José Ángel Gonzalez,41,24347308529,2012-11-30,Casado,M,Barrio 2,2533420
55409220,Personal,1979-05-24,Ignacia,Toro,Baleares,Guadalajara,Alicante,6154,,2927,Plaza de Sonia Porcel,52,21107392967,2002-12-12,Viudo,M,Centro,4619229
33455428,Otro,1988-05-27,Américo,Gonzalo,Navarra,Cantabria,Madrid,2539,,2214,Cañada Baltasar Mir,59,24470495542,2004-07-07,Viudo,M,Barrio 2,4054660
37836158,Personal,1964-03-07,Ainara,Amo,Las Palmas,Valladolid,Murcia,8994,2B,7147,Glorieta Eutimio Morcillo,65,22332145558,2009-08-14,Divorciado,M,Oeste,2844730
44260259,Laboral,1999-11-10,María Fernanda,Guijarro,Santa Cruz de Tenerife,Cádiz,Las Palmas,4512,4D,6088,Callejón Gaspar Alvarado,57,29897007414,2009-07-05,Casado,M,Barrio 3,3271807
48225648,Personal,1997-12-17,Pío,Cid,Zaragoza,Las Palmas,Ceuta,4798,,8751,Via Pascuala Amigó,65,21992514167,2003-06-06,Soltero,F,Centro,1181964
50972273,Laboral,1980-06-24,Lupita,Cózar,Guipúzcoa,La Coruña,Ávila,4743,4D,8141,C. de Simón Pablo,33,20432036522,1995-05-18,Casado,F,Barrio 3,5813391
47702227,Personal,1969-02-17,Renata,Porras,Baleares,Girona,Madrid,105,1A,2094,Pasadizo de Malena Alvarez,27,21360033558,1996-03-24,Divorciado,F,Este,206920
11481581,Personal,1983-08-01,Marisela,Jaén,Guipúzcoa,Asturias,Alicante,7485,3C,7955,Rambla de Octavia Méndez,56,21092948769,2018-05-22,Divorciado,M,Barrio 3,7745743
11238002,Otro,2002-03-24,Erasmo,Peña,Zamora,Ciudad,Ávila,2139,3C,6438,Avenida Gregorio Amat,52,22802128132,2009-07-27,Casado,M,Este,5082273
90112315,Laboral,1969-12-04,Felipe,Villegas,León,Huesca,Sevilla,3663,4D,7392,Rambla de Paloma Amores,42,29819408399,2015-03-08,Soltero,M,Barrio 2,1866185
66286991,Otro,1987-06-21,Mamen,Granados,Tarragona,Madrid,Toledo,6271,4D,6991,Rambla de Cesar Ferreras,24,20315798263,2023-07-08,Viudo,F,Oeste,9323119
85193206,Laboral,1987-09-01,Nacio,Carrera,La Rioja,Cantabria,Cuenca,897,4D,7258,C. Sonia Hernando,30,27479200980,2001-11-21,Soltero,M,Norte,1523773
70301753,Laboral,2000-07-01,Amarilis,Crespi,Girona,La Rioja,Segovia,6510,1A,4769,Alameda de Dan Arellano,40,24151146136,2009-08-27,Soltero,F,Centro,4592704
15310783,Otro,1987-09-27,Manolo,Matas,Valladolid,Zamora,Alicante,5617,1A,6339,C. de Felix Camacho,54,29218420698,2014-05-27,Viudo,M,Barrio 2,3427019
75008553,Laboral,1972-06-23,Mar,Sanchez,Málaga,Córdoba,Ourense,8071,1A,2221,Urbanización Rosario Barros,49,21562504054,2000-12-29,Soltero,M,Este,1551067
62347500,Otro,1968-04-18,Joaquina,Cózar,Castellón,Palencia,Lleida,3131,1A,5150,Callejón Florencio Coll,48,24678770946,2023-08-12,Soltero,F,Sur,453623
14886124,Laboral,1971-08-29,Kike,Zamora,Huelva,Cuenca,Baleares,3117,,2656,C. María José Clemente,27,28769414118,2016-12-13,Viudo,M,Sur,9659696
17756296,Otro,1993-12-27,Valeria,Buendía,Segovia,Melilla,Burgos,6393,3C,7808,Ronda de Kike Rozas,37,23893290849,1999-12-24,Soltero,F,Barrio 2,1837222
60187115,Personal,2001-06-13,Roberto,Carreño,Burgos,Córdoba,Tarragona,4643,1A,4697,Via Isidora Cepeda,58,20576894595,2017-08-22,Divorciado,F,Este,9468728
82057556,Otro,1985-03-18,Ignacio,Alberola,Zamora,Pontevedra,Cantabria,4318,3C,8328,Camino Evaristo Gaya,22,21032752833,2008-11-23,Soltero,M,Oeste,9345982
10220493,Otro,1977-10-08,Corona,Adán,Huelva,Álava,Córdoba,7406,2B,1716,Pasaje de Roberta Luz,57,26311148657,2010-09-26,Divorciado,F,Este,7818255
52987339,Laboral,1975-01-05,Eva María,Checa,Albacete,Huesca,Tarragona,4160,4D,2323,Ronda de Eugenia Molina,58,25001143868,2008-02-07,Casado,M,Barrio 2,9552523
19796114,Laboral,1967-07-24,Dorotea,Armas,La Coruña,Valladolid,Jaén,5803,3C,6234,Calle Leopoldo Román,49,21918217987,2012-07-29,Divorciado,F,Oeste,2991888
18589822,Otro,1970-01-15,Coral,Torre,Burgos,Pontevedra,Segovia,5883,1A,3341,Vial de Agustina Salmerón,54,28902352500,2002-02-16,Soltero,F,Sur,6763450
17854470,Personal,1993-10-07,Begoña,Raya,Huesca,Álava,Ávila,4704,,6945,Callejón de Emiliana Pedrero,63,24736853122,2008-02-28,Soltero,F,Barrio 3,3693633
45026349,Personal,1971-01-29,Elisa,Crespi,Cantabria,Castellón,Sevilla,4327,,1130,Rambla de Jesús Ariza,29,29080803319,2010-03-01,Viudo,M,Barrio 1,5545043
93352948,Laboral,1969-06-10,Elisa,Revilla,Las Palmas,Zamora,Sevilla,1895,,7598,Pasaje María Jesús Sanchez,30,27757287361,2014-03-25,Soltero,M,Centro,5482490
69755830,Laboral,1990-04-20,Adelardo,Salmerón,Guadalajara,Navarra,Almería,6779,2B,5812,Cañada de Luís Nicolás,52,22334393150,2019-04-08,Viudo,F,Sur,7568135
42806254,Personal,1977-11-01,Ricardo,Ochoa,Baleares,Barcelona,Pontevedra,2462,2B,5828,Rambla de Paulino Luís,59,25333159822,2000-07-25,Divorciado,M,Este,8225707
40288614,Otro,1965-12-19,Beatriz,Bauzà,La Rioja,Las Palmas,Salamanca,2803,2B,9108,Pasadizo de Quique Vélez,35,29287521611,2019-11-14,Soltero,F,Barrio 1,708940
48696698,Laboral,1995-08-22,Eusebio,Jiménez,Pontevedra,Zamora,Lleida,6815,1A,1584,Calle Fortunata Peñas,25,26791991178,2011-04-18,Casado,F,Barrio 1,5771125
84255121,Personal,1959-03-31,Cornelio,Gutiérrez,Álava,Jaén,Álava,836,3C,7763,Ronda de Isidoro Prado,48,26501806966,2021-03-27,Casado,F,Barrio 1,5359948
64586316,Otro,1995-07-28,David,Sales,Ciudad,Salamanca,Baleares,422,,1614,Rambla de Rolando Pulido,35,21808896499,2009-03-29,Viudo,F,Sur,5410621
26343076,Otro,1960-10-17,Juan Antonio,Gascón,Ceuta,León,La Rioja,5977,2B,2472,Rambla Maristela Moles,43,26972605046,2018-05-09,Divorciado,F,Barrio 3,5843232
74059937,Personal,1982-10-16,Florentino,Almeida,Albacete,Lugo,Madrid,2409,1A,7597,Ronda Griselda Gascón,45,28133617377,2013-10-01,Divorciado,M,Barrio 3,8124870
79367708,Otro,1988-04-03,Amancio,Sáez,Sevilla,Santa Cruz de Tenerife,Murcia,4280,3C,8361,Via de Leonel Nieto,24,24212282327,2005-06-01,Divorciado,M,Norte,8582473
81391347,Personal,1997-06-28,Martin,Arenas,Lugo,Lugo,Salamanca,3406,,6437,Pasaje Caridad Ayllón,43,20153600684,2022-09-19,Casado,M,Oeste,2366199
43846698,Otro,1998-08-29,Josefina,Monreal,Jaén,Pontevedra,Ceuta,1855,4D,8795,Pasaje Salud Moya,55,28274139570,2002-01-09,Casado,M,Barrio 1,8945609
62454736,Laboral,1980-08-05,Eutropio,Luján,Granada,Ciudad,Zamora,9520,1A,7510,Cuesta Chelo Colomer,38,24767759185,2005-05-03,Casado,F,Barrio 3,3211546
55064847,Laboral,1968-07-08,Paula,Salas,Málaga,La Coruña,Murcia,7428,3C,4128,Ronda Cleto Escrivá,54,28221854242,2023-05-11,Viudo,F,Barrio 3,9714655
69818366,Otro,1983-02-02,Ariel,Verdugo,Badajoz,Ceuta,Albacete,9750,2B,8753,Pasaje Hernán Estevez,58,29900379179,1994-11-16,Viudo,F,Sur,5316564
92531790,Personal,1968-08-30,Venceslás,Blanco,Zaragoza,Asturias,Melilla,1609,1A,4069,Paseo de Marcelo Berrocal,54,20855651671,2008-10-07,Viudo,F,Centro,9157462
65830220,Laboral,1999-11-04,Florentina,Mas,Córdoba,Cantabria,Málaga,5936,2B,7155,Cañada de Jose Luis Beltrán,40,20426511437,2007-09-09,Soltero,M,Norte,6302704
39225971,Personal,1974-07-16,Albano,Fábregas,Asturias,Segovia,Málaga,9221,4D,3543,C. Amelia Alba,36,27170514833,2012-04-11,Soltero,F,Barrio 1,7037607
63219550,Laboral,1990-12-24,Josefa,Chaves,Ceuta,Teruel,Valencia,633,,2544,Cañada de Toni Salas,49,20834513406,2003-11-18,Casado,F,Este,5016940
47093343,Laboral,1968-02-22,Juan José,Alba,Cádiz,Barcelona,Lugo,7096,1A,4731,Glorieta de Salvador Gil,60,21527730044,1996-01-22,Casado,F,Sur,6527985
49147782,Personal,1966-11-11,Jordi,Querol,Baleares,Cáceres,Córdoba,449,3C,7430,Paseo Lucila Bernat,60,20938182637,1995-08-22,Soltero,M,Oeste,6038808
40170909,Personal,1970-02-13,Mariano,Redondo,Badajoz,Navarra,Albacete,8249,4D,3246,Via Carmen Riquelme,44,28048194172,1999-08-06,Divorciado,M,Este,6845827
22965646,Laboral,1982-04-04,Ulises,Aguilera,Sevilla,Ciudad,Asturias,1314,3C,8934,Acceso de Tatiana Diéguez,40,28039573443,2002-09-20,Casado,F,Centro,8689423
49083708,Personal,1978-02-11,Coral,Ferreras,Jaén,Valencia,Valencia,7040,,9271,Plaza de Ambrosio Miranda,57,24132912785,2006-01-13,Soltero,M,Oeste,9445129
79542709,Personal,1972-04-01,Jacinto,Gomila,Las Palmas,Guipúzcoa,Teruel,6068,3C,9730,Cuesta de Godofredo Tudela,49,25381799603,1999-10-12,Viudo,F,Barrio 1,3328783
90017771,Laboral,1958-11-07,Brunilda,Frutos,Madrid,Santa Cruz de Tenerife,Toledo,7381,3C,5977,Paseo Teodora Peinado,59,28936525886,2015-08-09,Viudo,M,Norte,6456369
48016678,Laboral,1992-08-08,Ignacio,Falcón,Jaén,Tarragona,Vizcaya,1550,4D,2922,Pasaje de Cipriano Osorio,57,22225631966,2019-07-09,Viudo,F,Sur,5501286
41815481,Laboral,1991-05-28,Eli,Acosta,La Rioja,Córdoba,Cáceres,7672,1A,5724,Urbanización de Isidoro Sanabria,65,29881486489,2020-03-24,Soltero,M,Este,275076
25332977,Otro,1997-03-05,Isaac,Artigas,Palencia,León,Las Palmas,3065,4D,9433,Rambla de Juan Antonio Gil,26,26314140449,1996-05-08,Divorciado,M,Sur,7177649
42879413,Otro,1988-10-25,Edu,Cano,Granada,Guipúzcoa,Asturias,3584,1A,1474,Calle Ricardo Ortega,38,23148756712,1996-11-20,Soltero,M,Norte,7850328
11397911,Laboral,1979-04-10,Juanito,Agustín,Lugo,Málaga,Burgos,6242,,6755,Camino de Eliseo Pujol,36,27260715115,1999-01-11,Divorciado,M,Norte,7596812
71820904,Laboral,1958-07-22,Natividad,Revilla,Girona,Soria,Albacete,2111,2B,7974,Ronda de Clotilde Lobato,64,25340469238,2016-11-05,Divorciado,M,Sur,4893411
55123386,Otro,1980-09-30,Edelmiro,Taboada,Ourense,Alicante,Vizcaya,2937,2B,5806,Glorieta de Rolando Martinez,45,29937306092,2001-02-11,Casado,M,Barrio 2,161011
73091656,Otro,1965-03-13,Ascensión,Farré,Murcia,Cuenca,Guipúzcoa,4405,2B,1334,Calle de Mauricio Cortina,58,26983187401,2020-11-21,Viudo,M,Barrio 2,3524740
38712944,Laboral,1965-01-02,Amaro,Losada,Ciudad,Barcelona,Valencia,4863,,2357,Rambla de Itziar Batlle,33,26502038834,1996-04-02,Viudo,F,Barrio 1,7828411
65092623,Otro,1979-11-09,Blanca,Castells,Girona,Madrid,Palencia,6190,1A,7906,Avenida Abigaíl Montero,41,28219347040,2006-05-28,Viudo,M,Norte,3326755
99943124,Laboral,1996-07-28,Dani,Jódar,Madrid,Ceuta,Teruel,2768,3C,9750,Calle de Virginia Cases,49,22480735459,2016-07-27,Viudo,M,Barrio 2,6235923
82359101,Otro,1992-08-08,Encarnita,Montero,Valladolid,Álava,Baleares,5499,2B,9390,Cuesta de Leocadia Sanchez,37,27696727719,2005-10-25,Casado,F,Barrio 1,3642309
11464741,Otro,1992-07-05,Óscar,Rodríguez,Guipúzcoa,Ciudad,La Coruña,9535,2B,1208,Camino Evangelina Duran,22,29184707557,2009-08-18,Soltero,M,Oeste,2695193
69867120,Otro,1981-11-02,Loreto,Pellicer,Ourense,Melilla,Valladolid,6666,1A,9314,Cuesta de Leandra Torrents,26,24067673953,1994-09-25,Divorciado,M,Barrio 2,9858913
52285333,Laboral,2000-04-04,Adelia,Valenciano,Murcia,Teruel,León,9058,1A,4194,Vial Dorita Ortiz,57,29638357228,2018-09-05,Viudo,M,Oeste,8302952
18322776,Laboral,1968-05-10,Jacinta,Carreras,Guadalajara,Córdoba,Cantabria,8276,,1723,Ronda Marcela Canals,58,22006238048,2016-06-22,Divorciado,M,Sur,2756264
31970349,Otro,2001-09-20,Arcelia,Suárez,Ceuta,Cuenca,Lleida,5743,1A,9485,Cañada Rosenda Huerta,24,21901975003,2021-04-26,Soltero,F,Centro,5884039
54926504,Laboral,1962-08-29,Pancho,Gomis,Huesca,Cáceres,Lugo,1280,4D,7825,Via de Felicidad Montalbán,62,22527160995,1995-05-05,Soltero,F,Barrio 2,169833
85716322,Personal,2000-03-16,Pastor,Cabrero,Soria,Girona,Navarra,8041,2B,9403,Pasaje de Rufino Arenas,34,24951741321,2011-12-11,Casado,F,Barrio 2,7465526
23711915,Laboral,2002-06-25,Cosme,Dominguez,Palencia,Lleida,La Rioja,9694,2B,7811,Vial Victor Manuel Cepeda,44,20558101704,2001-12-24,Viudo,F,Oeste,2920918
53455158,Personal,1973-08-27,Esperanza,Batalla,La Rioja,Ourense,Granada,373,3C,5839,Ronda de Rosalina Belda,26,24987711747,1997-08-08,Divorciado,M,Oeste,5473314
10399641,Personal,1994-05-27,Carmelo,Andrade,Murcia,Melilla,Córdoba,2331,1A,6487,Vial Matilde Ibañez,41,21714667620,2010-02-24,Casado,M,Este,7804174
76449201,Otro,2002-06-05,María Teresa,Carbonell,Vizcaya,Teruel,Navarra,2684,4D,2539,Avenida de Evaristo Grau,31,21356060005,2022-01-27,Soltero,F,Este,971831
48812154,Otro,1990-12-06,Edmundo,Rico,Cádiz,Albacete,Toledo,7331,4D,1695,Via de Yago Cornejo,47,24074707104,2017-11-21,Viudo,F,Barrio 2,5675386
90033590,Otro,1991-08-20,Telmo,Almansa,Barcelona,Murcia,Girona,5317,,2742,Avenida de Isidoro Perales,37,27671452042,2007-10-26,Casado,F,Oeste,4379896
64794333,Laboral,1988-02-16,Fátima,Amat,Santa Cruz de Tenerife,Alicante,Cáceres,1686,4D,2548,Plaza de Luis Ángel Quero,56,23929990458,2024-01-31,Casado,F,Centro,5019104
93853938,Personal,1960-03-30,Evaristo,Codina,Córdoba,Toledo,León,2462,,4297,Callejón de Nydia Calderón,54,22736365685,2015-08-07,Viudo,M,Oeste,5200007
44550771,Laboral,1967-12-22,Marciano,Ribas,Girona,León,Ciudad,729,3C,5883,Avenida Abel Aragonés,46,29213229655,2023-09-02,Divorciado,M,Barrio 1,3659376
71339982,Personal,1962-06-11,Juliana,Villalonga,Huesca,La Rioja,Cuenca,7752,2B,3390,Plaza de Eleuterio Castellanos,44,22636249673,2022-10-03,Divorciado,F,Centro,3209234
55528368,Personal,1987-10-08,Nicolasa,Baños,Castellón,Segovia,Almería,1029,3C,8609,Plaza de Verónica Bilbao,44,22181442823,2020-03-02,Divorciado,F,Centro,7468998
34408150,Personal,1998-04-15,Lola,Rosa,Valencia,Lugo,Salamanca,2218,,9906,Paseo de Eufemia Piñeiro,31,25548020089,2015-02-26,Soltero,F,Norte,5576627
29700239,Otro,1968-06-15,Severo,Gallardo,Cantabria,Castellón,Cantabria,3031,4D,7746,Via Tere Coca,48,23767060372,2008-11-11,Viudo,F,Barrio 1,2463175
24143783,Laboral,1996-08-28,Fermín,Urrutia,Guipúzcoa,Tarragona,Madrid,2860,3C,2034,Acceso Herminia Colom,40,28534013551,2017-05-29,Viudo,M,Barrio 2,9828958
79790016,Personal,1969-07-08,Maxi,Hidalgo,Cáceres,Albacete,Badajoz,4532,4D,4119,Plaza de Narciso Heredia,35,24626122079,2016-04-19,Soltero,M,Barrio 2,2781912
14030634,Laboral,1991-12-10,Prudencio,Fábregas,Vizcaya,Barcelona,La Rioja,9768,1A,7166,Cañada de Ximena Palomino,46,25206097805,2009-01-23,Soltero,M,Este,4483767
47587575,Personal,1972-09-01,Curro,Correa,Murcia,Toledo,Ciudad,8071,,8601,Avenida María Carmen Doménech,53,25679960555,2021-09-30,Soltero,M,Norte,4550630
99157896,Otro,1972-06-28,Ester,Rius,Ourense,Asturias,Zamora,1465,2B,4545,C. Donato Sierra,54,25475878013,2024-06-14,Viudo,M,Norte,4454962
39527341,Personal,1982-09-15,Claudia,Patiño,Cantabria,La Coruña,Lugo,423,,5846,C. de Fausto Badía,37,28003950886,2005-07-27,Casado,F,Barrio 1,2403725
68933390,Otro,1991-08-07,Severiano,Becerra,Ceuta,Lleida,Cuenca,8932,4D,1178,Alameda Martín Bas,32,23569430197,2005-10-14,Viudo,F,Norte,5784279
97055871,Otro,1965-08-27,Ciríaco,Soria,La Coruña,Jaén,Cantabria,1446,3C,5356,Cañada Feliciana Aguirre,61,28760514326,2023-12-04,Casado,M,Centro,3973020
43445621,Otro,1982-12-16,Verónica,Feijoo,Sevilla,Guadalajara,Jaén,2134,1A,8646,Avenida Pepita Atienza,53,26333290697,2018-02-14,Soltero,M,Este,4096025
47577166,Personal,1984-11-18,Baldomero,Hernandez,Alicante,Lugo,Ceuta,3863,4D,4955,Callejón Xavier Albero,61,28167093750,2000-07-22,Viudo,M,Centro,5667819
53092427,Personal,1971-08-29,Vito,Izquierdo,Álava,Ávila,Girona,8560,2B,4288,Camino Trinidad Ochoa,44,20107704900,1999-06-28,Soltero,F,Norte,6916625
10148169,Personal,1992-02-04,Rosaura,Rozas,La Rioja,Jaén,Girona,7033,,7435,Ronda de Casemiro Herrero,49,28660411194,2004-10-06,Divorciado,F,Barrio 1,9248777
72849902,Laboral,1982-09-20,Juanita,Guijarro,Navarra,Santa Cruz de Tenerife,Guipúzcoa,3994,3C,5215,Cuesta Eli Mariño,46,20854500582,2007-10-31,Viudo,M,Barrio 3,9901142
44261568,Laboral,1974-11-21,Jorge,Marcos,Cáceres,Palencia,Valladolid,300,,3359,Ronda de Tadeo Mesa,46,25760495919,2020-11-02,Viudo,M,Barrio 3,3673595
62047816,Personal,1975-10-06,Ruth,Barco,Madrid,Soria,Madrid,2420,2B,3218,Pasaje de Clarisa Garay,34,21072188367,2001-07-06,Casado,M,Centro,276744
16224810,Laboral,1994-06-22,Alba,Manuel,Cáceres,Burgos,Barcelona,7472,2B,9433,C. América Jover,39,25487497247,1997-04-24,Divorciado,F,Sur,6977272
75401462,Laboral,1985-04-08,Rufino,Iglesias,Pontevedra,Salamanca,Lleida,4863,2B,1576,Urbanización de Gala Serna,31,26478437379,2024-03-30,Casado,F,Centro,9385945
91800545,Laboral,2001-09-20,José,Isern,Ourense,Ourense,Ávila,2629,4D,6990,Glorieta Juana Iniesta,58,26158245662,2006-06-27,Casado,F,Este,1289703
40087476,Laboral,1983-08-11,Concepción,Coronado,Huelva,Melilla,Valladolid,4081,4D,3375,Pasadizo Bernardita Salamanca,27,26692847865,2010-09-25,Viudo,F,Barrio 1,7596680
48245293,Laboral,1980-09-13,Octavio,Muñoz,Asturias,Zaragoza,Barcelona,1700,,7923,Glorieta de Perla Carrasco,35,25009748095,2012-01-24,Divorciado,M,Centro,1588422
79280684,Laboral,1969-05-13,Teodora,Teruel,Segovia,Almería,Badajoz,6,2B,2392,Cuesta Isidora Campoy,52,27530254651,2001-04-02,Divorciado,F,Centro,7677274
21804704,Laboral,1970-12-07,Macaria,Vendrell,Cáceres,Zaragoza,Vizcaya,9857,1A,5028,Calle Bienvenida Girón,24,20339895176,2020-02-20,Casado,F,Este,9136823
76079998,Otro,1967-12-01,Leandra,Soler,Cantabria,Guipúzcoa,Zamora,4895,,1214,Camino de Cebrián Vicente,37,20513324485,1997-10-13,Divorciado,F,Barrio 1,7905677
59493225,Otro,1988-11-13,Benigno,Yuste,Lleida,Álava,Huelva,1056,,1182,Glorieta de Elías Calderon,27,26408241427,1995-08-11,Soltero,M,Este,2031413
22215123,Laboral,1970-07-13,Paco,Olivé,Lleida,Badajoz,Guipúzcoa,3930,,3460,Pasaje Melchor Real,50,22048560858,2005-04-06,Viudo,M,Barrio 1,4905582
85680170,Laboral,1974-07-18,Abel,Cobo,Cáceres,Lleida,La Coruña,7707,,1744,Callejón Hipólito Villegas,44,20033061679,2011-07-10,Casado,F,Norte,1755066
84245879,Laboral,1975-08-09,Elena,Aller,Murcia,Ceuta,Valencia,2512,4D,9738,Glorieta de María Teresa Moreno,41,28180746900,2005-12-20,Casado,M,Norte,5489824
87970783,Personal,1987-03-10,Alejo,Vázquez,Palencia,Castellón,Albacete,7834,1A,2007,Cañada de Florentino Novoa,60,21652207812,2011-12-04,Viudo,F,Oeste,1299255
58149353,Personal,1994-08-23,Febe,Huerta,Badajoz,Murcia,Valladolid,7109,2B,9125,Ronda Rosa María Cortés,58,21120866982,2004-05-06,Soltero,F,Barrio 3,2385030
72604380,Laboral,1958-10-16,Amanda,Moraleda,Albacete,Girona,Alicante,2376,,6200,Paseo de Pastor Bernad,30,28361220965,2024-05-20,Divorciado,M,Barrio 3,809700
